Date,Open,High,Low,Close,Volume,OpenInt,SMA5,SMA10,Ret1,Ret5,Target
2005-04-21,0.026091358697768602,0.02525528100397537,0.02810849168177876,0.02564504130613524,0.0005347209811848572,1,0.02563673589700692,0.02547967401418167,0.2673138683890827,0.20456064950705347,0
2005-04-22,0.026091358697768602,0.025800919791098286,0.028305605929196568,0.025605888571316713,0.00035014843197762803,1,0.02563673589700692,0.025383418359161934,0.2626957778693513,0.20925055322146227,0
2005-04-25,0.026208185677012337,0.0249434874113337,0.027753686036426712,0.025018597549038808,0.0006135219678857836,1,0.02535790253579026,0.025255077485802295,0.2581149326491336,0.200611256905446,0
2005-04-26,0.025585108454379064,0.024982461610413908,0.027753686036426712,0.024744528405309118,0.0002530543590782724,1,0.02507906917457358,0.025094651394102732,0.2607069738104947,0.20056737078482767,1
2005-04-27,0.025273569843062428,0.02482656481409307,0.027517148939525348,0.02490113934458323,0.0006625380578277288,1,0.025031269169793577,0.024854012256553412,0.2643529078071119,0.20773450312356145,0
2005-04-28,0.025662993107208223,0.02439784862421077,0.02653157770243633,0.02364825183039036,0.001179435006306424,1,0.024624969129163586,0.024573266596079196,0.25241285826257875,0.19648676540966958,0
2005-04-29,0.0245336656411854,0.02338451944812534,0.025664275013798,0.023060960808112454,0.0013769065265510074,1,0.024107135744046902,0.024312574197067414,0.25792832459513176,0.19297106288447924,1
2005-05-02,0.024144242377039604,0.023969132434328477,0.02641330915398565,0.023452488156297722,0.0014095057442635932,1,0.02378846904551358,0.02401177527513075,0.26645817874355665,0.1991210925673395,1
2005-05-03,0.025468281475135322,0.02470964221685244,0.025743120712765123,0.02466622293567206,0.0028954672077667752,1,0.023772535710586906,0.023863381140308663,0.2735913357097809,0.20874144034420744,1
2005-05-04,0.025857704739281118,0.02646348117546184,0.02791137743436096,0.026506401472142834,0.001959705490693275,1,0.024099169076583583,0.02400375397054577,0.2786756891339643,0.21965637443908836,0
2005-05-05,0.028388955956228826,0.027398861953386856,0.026097926358117165,0.023609099095571833,0.0050751587863334694,1,0.02409120240912025,0.023795200051336354,0.2392121552204231,0.20899057656969297,1
2005-05-06,0.025701935433622806,0.02747681035154727,0.02704407474572262,0.027406914372968955,0.004472425048769837,1,0.024975502497550255,0.02397969005679084,0.2959915816971878,0.23844093166416028,1
2005-05-09,0.028739436893960045,0.029737313898199388,0.030592131199243085,0.030069300340628793,0.0029193889358724136,1,0.0263218692988536,0.024497064202521894,0.2845460524521604,0.2533543022336399,0
2005-05-10,0.030803380193932785,0.029854236495440018,0.03201135378065127,0.02971692572726205,0.0009352926635812327,1,0.027349569401623613,0.02500641704366799,0.26030502230522845,0.2421373088686561,1
2005-05-11,0.030530783909030725,0.030633720477044196,0.03260269652290468,0.031008965976273447,0.001202184100681394,1,0.02826573615990695,0.02563207880129624,0.27304864204503365,0.2375754589590804,0
2005-05-12,0.031699053701468125,0.031101410866006703,0.033075770716707406,0.030265064014721437,0.001133702290810351,1,0.029620069628673626,0.026309879038726863,0.2573769679442925,0.2534802187488819,0
2005-05-13,0.030959149499591103,0.02981526229635981,0.03220846802806908,0.029599467522806473,0.0009958005640837296,1,0.030066203006620308,0.026979657971572507,0.25790658299638725,0.22281871809480883,1
2005-05-16,0.03029712995054324,0.02969833969911918,0.032484427974454,0.030069300340628793,0.0005084539856178818,1,0.030066203006620308,0.027657458209003123,0.26667596827832024,0.20925055322146227,1
2005-05-17,0.030803380193932785,0.03055577207888378,0.03283923361980605,0.03089150777181787,0.0004165195011334677,1,0.030305203030520304,0.028295151923508836,0.2693640295190752,0.21622747765159786,1
2005-05-18,0.03181588068071187,0.03082859147244524,0.034061341953796426,0.031204729650366084,0.0006545641484591827,1,0.030345036367836968,0.028776430198607497,0.26540463943280995,0.2103878429655629,0
2005-05-19,0.031543284395809806,0.030243978486242103,0.032799810770322485,0.03042167495399555,0.0010687383821313132,1,0.030376903037690306,0.029474283697500568,0.2570995274449443,0.21017203380657457,0
2005-05-20,0.030686553214689043,0.03001013329176085,0.03283923361980605,0.029951842136173214,0.00023945180780251716,1,0.030448603044860315,0.029734976096512336,0.25942103853678045,0.2113479108722392,1
2005-05-23,0.030569726235445308,0.030516797879803572,0.03260269652290468,0.030734896832543764,0.00022584925652676204,1,0.030584036391736985,0.029803157185484652,0.2690743376894725,0.21318008537176855,1
2005-05-24,0.03146539974298065,0.030984488268766073,0.033824804856895055,0.031087271445910506,0.00037125583912966183,1,0.03062386972905365,0.02994353001572176,0.2657095436543984,0.2103901175450511,0
2005-05-25,0.031776938354297284,0.030477823680723364,0.03268154222187179,0.030069300340628793,0.0003391256749093437,1,0.03039283637261697,0.029847274360702024,0.2553072191891773,0.20267614366229603,1
2005-05-26,0.030881264846761944,0.029932184893600434,0.03283923361980605,0.030186758545084378,0.00045545094099166353,1,0.030345036367836968,0.02983925305611705,0.26392862519076715,0.2078720479913145,1
2005-05-27,0.03240001557693057,0.031569101254969215,0.03323346211464165,0.030852355036999343,0.0009793836918543701,1,0.030528269719493642,0.029967593929476684,0.26814577031683523,0.21457778481547504,0
2005-05-31,0.031699053701468125,0.030672694676124403,0.03335173066309233,0.03034336948435849,0.00077135846803377,1,0.030448603044860315,0.029995668495524118,0.2591495305245163,0.20696533064742048,1
2005-06-01,0.031699053701468125,0.030984488268766073,0.03386422770637862,0.031204729650366084,0.0007106160407851393,1,0.0304725030472503,0.030027753713864014,0.2696347024129479,0.20993202025882432,0
2005-06-02,0.03185482300712644,0.03055577207888378,0.0335882677599937,0.03096981324145492,0.00012265748822792996,1,0.030655736398906973,0.030003689800109097,0.26124576536205096,0.2145669790718766,0
2005-06-03,0.031543284395809806,0.03071166887520461,0.03283923361980605,0.030069300340628793,0.000416284974387334,1,0.030631836396516968,0.029967593929476684,0.2561838374655337,0.20855851010997106,1
2005-06-06,0.031114918805249428,0.030049107490841057,0.03303634786722384,0.030382522219177015,0.00011421452536711642,1,0.030536236386956968,0.030011711104694062,0.2654384597264083,0.20651377432558518,0
2005-06-07,0.031037034152420262,0.030166030088081688,0.03311519356619097,0.030069300340628793,0.000155725759432783,1,0.03048046971471364,0.029943530015721746,0.26061998577056533,0.20764013257574457,1
2005-06-08,0.031075976478834838,0.03028295268532231,0.033075770716707406,0.03042167495399555,0.00025352341257053976,1,0.03032113636544697,0.02987534892674945,0.2657404266335366,0.20471647766341663,0
2005-06-09,0.03138751509015148,0.030166030088081688,0.03264211937238824,0.030265064014721437,0.00031989448172637953,1,0.030177736351106974,0.029895402188211892,0.2618221624918484,0.20515358428179545,1
2005-06-10,0.031114918805249428,0.02997115909268064,0.03327288496412521,0.03034336948435849,5.6755472564357676e-05,1,0.030233503023350303,0.029911444797381843,0.26362462346620547,0.21086859587158838,0
2005-06-13,0.030608668561859884,0.03001013329176085,0.032799810770322485,0.030186758545084378,0.00034006378189387846,1,0.030193669686033632,0.02984326370840954,0.26182054666146154,0.20810102633149377,1
2005-06-14,0.030959149499591103,0.03001013329176085,0.03303634786722384,0.030460827688814075,0.00011773242655912207,1,0.030273336360666966,0.029855295665287003,0.2651322139359807,0.21156204272164245,1
2005-06-15,0.031231745784493163,0.03117935926416712,0.03346999921154302,0.031713715203006934,0.0005429294172995371,1,0.03053623638695698,0.029907434145089347,0.2726207699902452,0.21683233198727495,1
2005-06-16,0.03220530394485766,0.03164704965312963,0.03441614759914846,0.031909478877099565,0.0005192422159400324,1,0.030870836420416985,0.030003689800109097,0.2644908673215936,0.2189260993651409,1
2005-06-17,0.03282838116749095,0.031763972250370254,0.034692107545533396,0.03194863161191809,0.00027205102551510277,1,0.031197469786413648,0.030196201110148556,0.2633153909540762,0.21868301700352308,0
2005-06-20,0.03263366953541804,0.031763972250370254,0.034100764803279976,0.031713715203006934,0.0002950346466362063,1,0.03150816981748365,0.030332563288093174,0.2612678755277611,0.21824711367084765,1
2005-06-21,0.032322130924101404,0.03160807545404942,0.03441614759914846,0.03187032614228104,0.00033326250625600096,1,0.03179496984616365,0.030517053293547668,0.26419723875115136,0.21751602984655238,0
2005-06-22,0.03247790022975973,0.031569101254969215,0.03465268469604983,0.031792020672643986,0.000278383247660713,1,0.03181090318109032,0.030657426123784776,0.26243700767509703,0.20970008549901212,0
2005-06-23,0.032244246271272245,0.03137423025956816,0.03433730190018135,0.031713715203006934,0.0005319066602312528,1,0.031771069843773654,0.030805820258606856,0.26243623851318726,0.20813040480377998,0
2005-06-24,0.032244246271272245,0.03114038506508691,0.03402191910431286,0.031361340589640185,0.00041089085922625874,1,0.03165156983182365,0.03091009721821157,0.26038006733540225,0.20589230865292943,1
2005-06-27,0.032049534639199344,0.03141320445864837,0.034061341953796426,0.03163540973336988,0.0005886621327956103,1,0.031635636496896984,0.031058491353033665,0.2650903589862465,0.20880102094391242,1
2005-06-28,0.032594727209003464,0.031569101254969215,0.03445557044863204,0.03175286793782546,0.0018121881673751716,1,0.031611736494506985,0.031190842878685787,0.2639047700038973,0.20857802345672136,0
2005-06-29,0.032438957903345146,0.031335256060487954,0.03441614759914846,0.031596256998551356,0.0004298875256630891,1,0.03157190315719032,0.03117881092180832,0.2618489818789944,0.2081281983393984,0
2005-06-30,0.03228318859768682,0.03102346246784628,0.031893085232200594,0.029207940174621205,0.0008855729934008865,1,0.031062036439536984,0.030902075913626592,0.24507598376174006,0.19486552033986781,1
2005-07-01,0.029712995054324544,0.03001013329176085,0.03205077663013482,0.02999099487099174,0.00023921728105638347,1,0.030783203078320304,0.03070154329900216,0.26915325371636445,0.20133691208542887,0
2005-07-05,0.030413956929786982,0.02919167511107647,0.0311834739414965,0.028738107356798877,0.0005785774827118609,1,0.030193669686033632,0.030396733724773,0.25334669889012407,0.19259595942049348,1
2005-07-06,0.029284629463764165,0.029347571907397303,0.03161712528581566,0.029051329235347093,0.0002971453873514097,1,0.02964396963106363,0.0301079667597138,0.26549530055598536,0.19375187943809272,0
2005-07-07,0.0294014564430079,0.028568087925793125,0.03161712528581566,0.028581496417524773,0.0005933526677182845,1,0.029030536236386968,0.029779093271729708,0.25933428078892024,0.19190935699293687,1
2005-07-08,0.02912886015810584,0.02895782991659521,0.03142001103839785,0.029207940174621205,0.0004915680598962547,1,0.029030536236386968,0.029522411525010436,0.26798160364376294,0.20925055322146227,1
2005-07-11,0.03029712995054324,0.02981526229635981,0.03260269652290468,0.03042167495399555,0.00034522337030882015,1,0.029118169578483635,0.0294261558699907,0.27252504480220474,0.21179663464857337,1
2005-07-12,0.030959149499591103,0.030477823680723364,0.03331230781360876,0.03077404956736229,0.0005168969484786953,1,0.029532436286576966,0.029337921519555943,0.265723988918834,0.22155311616124462,0
2005-07-13,0.031270688110907746,0.030166030088081688,0.033075770716707406,0.030304216749539963,0.00011867053354365693,1,0.029787369645403634,0.029189527384733856,0.25944269195922093,0.216779677451643,0
2005-07-14,0.031192803458078587,0.030360901083482734,0.03295750216825673,0.030147605810265852,0.0003088717246580952,1,0.030106036343936965,0.02904113324991177,0.2618197371141161,0.218740332460231,0
2005-07-15,0.030569726235445308,0.029347571907397303,0.032090199479618386,0.029325398379076783,0.0006290007331306084,1,0.03012993634632697,0.029053165206789237,0.25668998296465895,0.209954470785793,0
2005-07-18,0.02986876435998287,0.028879881518434795,0.03134116533943074,0.028307427273795076,0.00025375793931667345,1,0.02969973630330696,0.028880707158212213,0.255069412519582,0.19684400615013245,1
2005-07-19,0.02932357179017874,0.028723984722113956,0.031459433887881416,0.02869895462198035,0.00034006378189387846,1,0.029277502927750297,0.02887669650591973,0.26613715303034935,0.19714696421340472,1
2005-07-20,0.029245687137349582,0.028762958921194164,0.03157770243633211,0.028816412826435937,0.0001845725492072292,1,0.028974769564143625,0.028852632592164792,0.2639505826182245,0.2005023826565381,1
2005-07-21,0.031348572763736905,0.0328552498246161,0.033706536308444376,0.031909478877099565,0.004409806407552136,1,0.029333269599993626,0.02919353803702634,0.28740566530958206,0.21963820910832854,0
2005-07-22,0.03267261186183262,0.031569101254969215,0.0339824962548293,0.031008965976273447,0.00095851081144847,1,0.029675836300916976,0.029378028042480818,0.2562913953214265,0.21931930649152778,1
2005-07-25,0.031621169048638965,0.031101410866006703,0.0339824962548293,0.031713715203006934,0.0007204661641227551,1,0.030368936370226973,0.029510379568132954,0.2683713359142046,0.22999157752109126,0
2005-07-26,0.03240001557693057,0.031218333463247327,0.03425845620121423,0.03163540973336988,0.0008508630349730973,1,0.030966436429976978,0.02959861391856771,0.26243546732849793,0.22700692252945967,0
2005-07-27,0.03247790022975973,0.03141320445864837,0.03441614759914846,0.03155710426373283,0.0006876324196640357,1,0.03152410315241032,0.029726954791927364,0.26243469411303927,0.22578880532606835,0
2005-07-28,0.032166361618443086,0.031218333463247327,0.03402191910431286,0.031008965976273447,0.0005387079358691303,1,0.03134086980075365,0.02981518914236212,0.258901085195159,0.2040978705001236,0
2005-07-29,0.03185482300712644,0.03055577207888378,0.03311519356619097,0.030147605810265852,0.0006346293750378174,1,0.03116560311656031,0.02989941284050438,0.25648553270348884,0.2042464783474196,1
2005-08-01,0.030803380193932785,0.03254345623197444,0.033154616415674534,0.03222270075564779,0.0007941075624087398,1,0.03126916979358365,0.030300478069753264,0.27900535779082747,0.21217251302553614,0
2005-08-02,0.0332956890844659,0.032192688440252554,0.03484979894346764,0.03187032614228104,0.0009038660795993157,1,0.031316969798363646,0.03062534090544486,0.2604024627348428,0.21060092569181108,1
2005-08-03,0.03255578488258888,0.03223166263933276,0.034770953244500524,0.031909478877099565,0.002178987998328293,1,0.03138866980553365,0.030942182436551488,0.26331558286652523,0.21127878240649176,1
2005-08-04,0.035710113322169855,0.03854548289032661,0.0363872900733265,0.039191887553345614,0.00702947016186567,1,0.03305370330537034,0.03168816376295442,0.31745869062241755,0.2567892645248678,0
2005-08-05,0.038085595233459245,0.03788292150596305,0.03772766695576757,0.03515915586703733,0.003097160209441765,1,0.03407343674067702,0.03211329290595823,0.23615313759368603,0.23879766329965962,1
2005-08-08,0.036255305891973975,0.03585626315379219,0.03847670109595522,0.035824752358952286,0.0015748471002878582,1,0.034806370147303686,0.032534411396669564,0.26774140311818606,0.2297537965924214,1
2005-08-09,0.03750146033724055,0.036752669732636994,0.03922573523614288,0.03723425081241927,0.001755667221556948,1,0.035897803589780355,0.033107934674495465,0.2729107478415443,0.23996274581129848,1
2005-08-10,0.03792982592780093,0.03803881830228388,0.040290152172199015,0.03813476371324538,0.0014421049619761784,1,0.03716450371645037,0.03378172425963359,0.2692032348663625,0.24487127290375998,1
2005-08-11,0.03940963433155497,0.039013173279289104,0.04135456910825515,0.039270193022982666,0.0011824838540061625,1,0.03718043705137705,0.03462797189334872,0.27070917112435966,0.2096499332414116,0
2005-08-12,0.04022742318626114,0.039091121677449533,0.04068438066703463,0.03778238909987865,0.00083585332322054,1,0.037714203771420374,0.035410049090384074,0.25312124015525156,0.22348625421843876,0
2005-08-15,0.038903384088165426,0.03799984410320369,0.03922573523614288,0.03645119611604872,0.0010000220455141364,1,0.037841670450833725,0.03584319953797287,0.2539626362284219,0.2126145807449717,0
2005-08-16,0.0366057868297052,0.03577831475563177,0.038555546794922346,0.035942210563407864,0.0012657408488836292,1,0.03757877042454372,0.0362603073763917,0.25948684278646256,0.20246253468744949,0
2005-08-17,0.036255305891973975,0.035271650167589055,0.03835843254750454,0.03547237774558555,0.0011196306860423283,1,0.03703703703703705,0.03662527673500818,0.25973278667459326,0.19545404746406658,0
2005-08-18,0.03617742123914482,0.03488190817678696,0.03753055270834976,0.034650170314396475,0.0007089743535622033,1,0.0360969702763637,0.036160041069079496,0.25722260686363385,0.18571462728503058,0
2005-08-19,0.0356322286693407,0.0349988307740276,0.03749112985886621,0.034650170314396475,0.0014524241388060616,1,0.03545963687929704,0.036107902589277124,0.26302272446938246,0.1929322096855843,1
2005-08-22,0.035320690058024067,0.0354275469639099,0.03753055270834976,0.035824752358952286,0.0006967789627632504,1,0.03533217019988369,0.036107902589277124,0.2714176315303344,0.20591930550329765,1
2005-08-23,0.036839440788192686,0.037181385922519294,0.03922573523614288,0.03633373791159314,0.0008281139405981276,1,0.035411836874517044,0.03601565758654987,0.2665933995759965,0.21134919838460925,1
2005-08-24,0.03680049846177811,0.036791643931717216,0.03910746668769219,0.037116792607963675,0.0009681264080399521,1,0.03574643690797702,0.035911380626945155,0.26847249940095835,0.21813027522345294,1
2005-08-25,0.03812453755987382,0.03729830851975992,0.040250729322715464,0.03723425081241927,0.00047796550862049957,1,0.03627223696055702,0.03570282670773575,0.26383033578157533,0.22338800535621067,1
2005-08-26,0.03820242221270299,0.03706446332527866,0.040211306473231886,0.03731255628205632,0.0003625783495227146,1,0.036813970348063704,0.03565469888022589,0.2635601601560763,0.22381641299665758,1
2005-08-29,0.03777405662214261,0.03702548912619846,0.03977765512891272,0.0374300144865119,0.00017519147936188086,1,0.037140603714060375,0.03575496518753811,0.263827909064892,0.2178708737504551,0
2005-08-30,0.037657229642898866,0.03702548912619846,0.039422849483560674,0.03739086175169337,0.00027228555226123656,1,0.037355703735570386,0.03590335932236019,0.2627548126183671,0.21488232321601342,1
2005-08-31,0.03785194127497176,0.03768805051056201,0.04013246077426477,0.03813476371324538,0.0003672688844453888,1,0.03756283708961704,0.03617608367824944,0.2681161050559433,0.21460836016781112,1
2005-09-01,0.0387865571089217,0.03799984410320369,0.04072380351651818,0.03833052738733801,0.00047632382139756364,1,0.03778590377859038,0.03655308499374338,0.2643479738926543,0.21501008409880643,0
2005-09-02,0.03866973012967794,0.03803881830228388,0.04009303792478121,0.03817391644806391,0.001096412538175091,1,0.03796117046278372,0.03691404370006737,0.26196566161579043,0.21377045979338902,0
2005-09-06,0.038085595233459245,0.03729830851975992,0.04013246077426477,0.03735170901687483,0.0007082707733238022,1,0.03794523712785705,0.037070459139474446,0.2574599782247232,0.20884039209719507,1
2005-09-07,0.03777405662214261,0.03944188946917142,0.040211306473231886,0.038643749265886235,0.001915379935674004,1,0.03820017048668371,0.0373070876247313,0.27187443548211954,0.21581707033217812,1
2005-09-08,0.039487518984384136,0.03913009587652974,0.04194591185050857,0.03934849849261972,0.00327704222372632,1,0.038447137178047056,0.037535694805403155,0.2677570960839688,0.2155401367285103,1
2005-09-09,0.05070290899178317,0.0547197755086133,0.05121028147914532,0.055166203359304666,0.019855268854425963,1,0.04187280418728044,0.03937257355536304,0.36816844619410716,0.29623504892735375,1
2005-09-12,0.055804353752093146,0.05885104061111544,0.05763620594496571,0.057789436592145985,0.010515944769889393,1,0.045864104586410465,0.0414701447043347,0.2771372559448811,0.3108380489719951,0
2005-09-13,0.057634643093578415,0.05850027281939356,0.05822754868721912,0.05575349438158257,0.00437275118166301,1,0.04960843829417716,0.0433471299772195,0.2524037620124015,0.3057541986424968,0
2005-09-14,0.05603800771058063,0.055538233689297695,0.05605929196562327,0.05352178849692653,0.002993264860904532,1,0.052635771930243866,0.04499951872172492,0.25109920401428615,0.2857584053351987,1
2005-09-15,0.054285603021924526,0.0530049107490841,0.055822754868721916,0.053560941231745055,0.0012587050464996181,1,0.0555276722194339,0.04657971572496551,0.2632376470178149,0.2815690583722906,1
2005-09-16,0.05451925698041201,0.05331670434172578,0.05625640621304108,0.053795857640656225,0.0013342226587546723,1,0.05524883885821723,0.048163923380498616,0.26431163949288217,0.20360648463764983,0
2005-09-19,0.05451925698041201,0.053394652739886195,0.05499487502956714,0.05234720645237072,0.0013977794069569074,1,0.05414147208081388,0.04961577951037957,0.2550972879903523,0.1875222348430199,1
2005-09-20,0.053623583472876664,0.05596694987917998,0.055546794922336995,0.05497043968521202,0.0027763276207308507,1,0.05398213873154721,0.051420573041999554,0.27763346994206656,0.20604803053221968,1
2005-09-21,0.05510339187663071,0.05546028529113728,0.05736024599858079,0.0553619670333973,0.0015436550430520746,1,0.05435657210232388,0.05313312157089228,0.2651343512100096,0.2169829194209821,0
2005-09-22,0.05572646909926398,0.05503156910125498,0.05767562879444926,0.05453975960220822,0.001939536190525776,1,0.054555738788907224,0.05468925466037797,0.2586091761547963,0.21336153562979132,0
2005-09-23,0.05479185326531407,0.054018239925169534,0.05704486320271229,0.05434399592811559,0.001135109451287153,1,0.05466727213339388,0.05460503096223571,0.26196139116224687,0.21154607847761236,0
2005-09-26,0.05537598816153277,0.054174136721490365,0.05669005755736026,0.054187384988841486,0.0016184690750687281,1,0.05504170550417056,0.054236050951326734,0.2621716352733031,0.21709618650398288,1
2005-09-27,0.055259161182289025,0.05721412424974667,0.05732082314909723,0.057554520183234814,0.0029090697590425305,1,0.05556750555675055,0.0544205409567812,0.28135607949814967,0.2199188149742086,0
2005-09-28,0.057362046808676355,0.058032582430431065,0.05948907987069306,0.056379938138679,0.0012010114669507256,1,0.05577463891079722,0.054713318574132905,0.2568795462624686,0.21343342462098827,1
